0.5393016,diego
0.4052955,Nomura
0.47645846,Nomura
0.5241349,diego
0.44635606,diego
0.45286736,diego
0.2949767,diego
0.3492038,diego
0.3963813,diego
0.39611375,diego
0.3438612,diego
0.3602946,diego
0.48997223,diego
0.49658245,diego
0.49629185,diego
0.41542795,diego
0.4828157,diego
0.5758083,diego
0.39686877,diego
0.4072349,diego
0.46398956,diego
0.55951047,diego
0.42536467,diego
0.4945379,diego
0.4754593,juan
0.48209372,juan
0.46521237,juan
0.5707748,juan
0.47305813,juan
0.55008435,Nomura
0.45824003,juan
0.4643252,maeda
0.44246575,maeda
0.45910046,maeda
0.45512313,maeda
0.4758664,maeda
0.43042344,maeda
0.4789193,maeda
0.56708026,maeda
0.5095116,diego
0.5759086,diego
0.5981987,diego
0.6319195,juan
0.49786773,Nomura
0.5719258,diego
0.45899194,diego
0.43957168,diego
0.4885748,diego
0.47368613,diego
0.40861621,diego
0.45472887,diego
0.33630958,diego
0.40790612,diego
0.41222733,diego
0.34306648,diego
0.43735448,diego
0.42258197,diego
0.4009236,diego
0.4651335,diego
0.55435276,diego
0.4508656,diego
0.48601887,diego
0.48135185,diego
0.39399594,diego
0.5126809,diego
0.48410943,diego
0.41512877,diego
0.48035732,diego
0.5131363,diego
0.52534187,diego
0.4371426,diego
0.47508863,diego
0.45774367,diego
0.32590055,diego
0.48437455,Nomura
0.45335293,Nomura
0.48657024,Nomura
0.5063251,Nomura
0.48034596,Nomura
0.46995667,diego
0.3568244,diego
0.48969635,diego
0.5806918,diego
0.5945346,diego
0.49150246,diego
0.5312836,diego
0.5197179,diego
0.5309955,diego
0.4307012,diego
0.49481717,diego
0.45055145,diego
0.41636646,diego
0.42715767,diego
0.4519932,diego
0.4301269,Nomura
0.43410948,Nomura
0.4949486,diego
0.49132168,Nomura
0.44989237,diego
0.3558039,diego
0.47899973,diego
0.46081617,diego
0.46865425,diego
0.5294834,diego
0.50958693,diego
0.5407244,diego
0.59141445,diego
0.50280607,diego
0.57749206,diego
0.44565558,diego
0.44728726,diego
0.5660418,diego
0.54200596,diego
0.6153669,diego
0.5567781,diego
0.4705446,diego
0.47864735,diego
0.46959147,diego
0.42833,diego
0.49824324,diego
0.39427015,diego
0.5057074,diego
0.42536128,diego
0.40538877,diego
0.517646,diego
0.4553784,diego
0.439233,diego
0.47380945,diego
0.521914,diego
0.59096396,diego
0.60213655,diego
0.41591454,diego
0.37735575,diego
0.39459956,diego
0.3992232,diego
0.44049835,diego
0.42803642,diego
0.42274517,diego
0.44386652,diego
0.45928067,diego
0.43585432,Nomura
0.43043804,Nomura
0.4154804,diego
0.45525584,diego
0.5622382,Nomura
0.5372016,diego
0.37478718,diego
0.5218678,diego
0.37858045,diego
0.33911985,diego
0.39921513,diego
0.40378433,diego
0.5174062,diego
0.42468688,diego
0.35026613,diego
0.3520968,diego
0.59366345,juan
0.548723,diego
0.43821764,juan
0.56147105,juan
0.52803564,juan
0.50337964,diego
0.43062133,diego
0.39563105,diego
0.43774542,diego
0.37478253,diego
0.46398255,diego
0.5031011,diego
0.42968544,diego
0.5444286,diego
0.5728517,diego
0.5434356,diego
0.43349513,diego
0.53249544,diego
0.5506647,Nomura
0.35735723,diego
0.51120174,diego
0.37767488,diego
0.39222428,diego
0.3092958,diego
0.31640473,diego
0.47345862,diego
0.3004625,diego
0.5818534,juan
0.3831605,diego
0.55533224,diego
0.37336305,diego
0.43040916,diego
0.38502425,diego
0.37919605,diego
0.3839344,diego
0.47490355,diego
0.431069,diego
0.441867,Nomura
0.5075933,diego
0.4874347,diego
0.494733,Nomura
0.43526816,diego
0.40812057,diego
0.36959645,diego
0.5018492,diego
0.5169061,diego
0.49648762,diego
0.5072597,diego
0.52039236,juan
0.5181718,Nomura
0.48827383,Nomura
0.5020146,diego
0.43762586,Nomura
0.4931045,Nomura
0.5196419,juan
0.5110292,diego
0.5113122,Nomura
0.47621995,diego
0.47818086,diego
0.4889584,diego
0.49382392,maeda
0.50005585,Nomura
0.47366,juan
0.45613375,juan
0.46918547,Nomura
0.4255676,juan
0.45912287,diego
0.48168397,juan
0.49798813,Nomura
0.47737977,juan
0.4716642,juan
0.441066,Nomura
0.42903084,Nomura
0.46432507,juan
0.4874015,Nomura
0.48011765,maeda
0.516102,diego
0.4792033,Nomura
0.49926087,diego
0.5158068,diego
0.50352085,Nomura
0.4897032,Nomura
0.5028241,Nomura
0.5570536,diego
0.5314885,Nomura
0.46274078,Nomura
0.50910544,Nomura
0.43373656,Nomura
0.538641,Nomura
0.5008022,diego
0.4898672,Nomura
0.40426126,diego
0.5163967,diego
0.4898071,diego
0.50933015,Nomura
0.42820817,Nomura
0.4839337,diego
0.4741336,diego
0.50997263,Nomura
0.5499601,diego
0.4734908,Nomura
0.47846755,Nomura
0.46654233,Nomura
0.5104603,Nomura
0.55380875,juan
0.44069633,diego
0.49652952,diego
0.4973176,diego
0.46974024,diego
0.4974461,Nomura
0.55707026,Nomura
0.5347143,Nomura
0.5355659,diego
0.5366473,diego
0.5047749,diego
0.5825205,Nomura
0.5756618,diego
0.5404262,juan
0.5477883,diego
0.4872384,Nomura
0.53571314,diego
0.45974874,juan
0.4915845,Nomura
0.48061112,diego
0.6280417,diego
0.5330428,diego
0.49420646,diego
0.5148377,diego
0.47431266,diego
0.49227765,diego
0.51784426,Nomura
0.5878004,Nomura
0.44906563,Nomura
0.4546705,diego
0.50702125,diego
0.5201628,diego
0.42815048,diego
0.41271156,diego
0.4381759,diego
0.435606,diego
0.49077922,diego
0.48140636,diego
0.44697744,diego
0.4671015,diego
0.528804,diego
0.39608258,diego
0.45694804,diego
0.5292895,diego
0.49340203,diego
0.49439228,Nomura
0.48378587,diego
0.53518265,diego
0.39884153,diego
0.43170667,diego
0.5447301,Nomura
0.49964485,diego
0.501187,diego
0.51888853,diego
0.5159403,diego
0.51368517,Nomura
0.54011035,diego
0.4817631,diego
0.49813113,diego
0.4796298,diego
0.51992285,Nomura
